date,AverageTemperature,State
01-06-1988,32.149,Madhya Pradesh
01-07-1988,27.511,Madhya Pradesh
01-08-1988,27.224,Madhya Pradesh
01-09-1988,28.283,Madhya Pradesh
01-10-1988,25.267,Madhya Pradesh
01-11-1988,21.339,Madhya Pradesh
01-12-1988,18.435,Madhya Pradesh
01-01-1989,17.089,Madhya Pradesh
01-02-1989,20.527,Madhya Pradesh
01-03-1989,24.973,Madhya Pradesh
01-04-1989,30.091,Madhya Pradesh
01-05-1989,34.533,Madhya Pradesh
01-06-1989,30.931,Madhya Pradesh
01-07-1989,28.092,Madhya Pradesh
01-08-1989,26.859,Madhya Pradesh
01-09-1989,27.515,Madhya Pradesh
01-10-1989,26.045,Madhya Pradesh
01-11-1989,22.608,Madhya Pradesh
01-12-1989,17.909,Madhya Pradesh
01-01-1990,19.728,Madhya Pradesh
01-02-1990,20.739,Madhya Pradesh
01-03-1990,24.416,Madhya Pradesh
01-04-1990,30.675,Madhya Pradesh
01-05-1990,32.471,Madhya Pradesh
01-06-1990,30.863,Madhya Pradesh
01-07-1990,26.806,Madhya Pradesh
01-08-1990,27.146,Madhya Pradesh
01-09-1990,26.616,Madhya Pradesh
01-10-1990,25.337,Madhya Pradesh
01-11-1990,22.309,Madhya Pradesh
01-12-1990,18.59,Madhya Pradesh
01-01-1991,17.147,Madhya Pradesh
01-02-1991,21.789,Madhya Pradesh
01-03-1991,26.257,Madhya Pradesh
01-04-1991,29.912,Madhya Pradesh
01-05-1991,34.709,Madhya Pradesh
01-06-1991,32.036,Madhya Pradesh
01-07-1991,28.813,Madhya Pradesh
01-08-1991,26.361,Madhya Pradesh
01-09-1991,27.497,Madhya Pradesh
01-10-1991,25.693,Madhya Pradesh
01-11-1991,21.248,Madhya Pradesh
01-12-1991,18.076,Madhya Pradesh
01-01-1992,18.124,Madhya Pradesh
01-02-1992,19.678,Madhya Pradesh
01-03-1992,26.36,Madhya Pradesh
01-04-1992,30.65,Madhya Pradesh
01-05-1992,33.647,Madhya Pradesh
01-06-1992,33.619,Madhya Pradesh
01-07-1992,29.298,Madhya Pradesh
01-08-1992,26.72,Madhya Pradesh
01-09-1992,26.647,Madhya Pradesh
01-10-1992,25.424,Madhya Pradesh
01-11-1992,21.662,Madhya Pradesh
01-12-1992,18.372,Madhya Pradesh
01-01-1993,18.378,Madhya Pradesh
01-02-1993,21.264,Madhya Pradesh
01-03-1993,24.307,Madhya Pradesh
01-04-1993,30.482,Madhya Pradesh
01-05-1993,34.781,Madhya Pradesh
01-06-1993,32.486,Madhya Pradesh
01-07-1993,28.37,Madhya Pradesh
01-08-1993,27.361,Madhya Pradesh
01-09-1993,26.453,Madhya Pradesh
01-10-1993,26.213,Madhya Pradesh
01-11-1993,21.901,Madhya Pradesh
01-12-1993,18.071,Madhya Pradesh
01-01-1994,19.158,Madhya Pradesh
01-02-1994,19.913,Madhya Pradesh
01-03-1994,27.087,Madhya Pradesh
01-04-1994,29.513,Madhya Pradesh
01-05-1994,34.661,Madhya Pradesh
01-06-1994,31.146,Madhya Pradesh
01-07-1994,26.74,Madhya Pradesh
01-08-1994,26.215,Madhya Pradesh
01-09-1994,26.555,Madhya Pradesh
01-10-1994,25.437,Madhya Pradesh
01-11-1994,21.67,Madhya Pradesh
01-12-1994,18.123,Madhya Pradesh
01-01-1995,16.324,Madhya Pradesh
01-02-1995,20.462,Madhya Pradesh
01-03-1995,24.364,Madhya Pradesh
01-04-1995,30.055,Madhya Pradesh
01-05-1995,33.734,Madhya Pradesh
01-06-1995,34.039,Madhya Pradesh
01-07-1995,28.607,Madhya Pradesh
01-08-1995,27.26,Madhya Pradesh
01-09-1995,27.631,Madhya Pradesh
01-10-1995,26.495,Madhya Pradesh
01-11-1995,21.641,Madhya Pradesh
01-12-1995,19.049,Madhya Pradesh
01-01-1996,18.486,Madhya Pradesh
01-02-1996,21.097,Madhya Pradesh
01-03-1996,27.06,Madhya Pradesh
01-04-1996,30.307,Madhya Pradesh
01-05-1996,34.333,Madhya Pradesh
01-06-1996,32.819,Madhya Pradesh
01-07-1996,28.474,Madhya Pradesh
01-08-1996,26.378,Madhya Pradesh
01-09-1996,27.341,Madhya Pradesh
01-10-1996,25.177,Madhya Pradesh
01-11-1996,21.673,Madhya Pradesh
01-12-1996,17.63,Madhya Pradesh
01-01-1997,16.87,Madhya Pradesh
01-02-1997,19.982,Madhya Pradesh
01-03-1997,25.937,Madhya Pradesh
01-04-1997,28.875,Madhya Pradesh
01-05-1997,32.762,Madhya Pradesh
01-06-1997,31.354,Madhya Pradesh
01-07-1997,27.965,Madhya Pradesh
01-08-1997,27.028,Madhya Pradesh
01-09-1997,27.246,Madhya Pradesh
01-10-1997,24.623,Madhya Pradesh
01-11-1997,22.4,Madhya Pradesh
01-12-1997,17.382,Madhya Pradesh
01-01-1998,17.712,Madhya Pradesh
01-02-1998,20.623,Madhya Pradesh
01-03-1998,24.189,Madhya Pradesh
01-04-1998,31.147,Madhya Pradesh
01-05-1998,35.067,Madhya Pradesh
01-06-1998,32.994,Madhya Pradesh
01-07-1998,28.393,Madhya Pradesh
01-08-1998,27.973,Madhya Pradesh
01-09-1998,27.774,Madhya Pradesh
01-10-1998,26.813,Madhya Pradesh
01-11-1998,22.257,Madhya Pradesh
01-12-1998,18.456,Madhya Pradesh
01-01-1999,17.272,Madhya Pradesh
01-02-1999,21.591,Madhya Pradesh
01-03-1999,26.606,Madhya Pradesh
01-04-1999,32.183,Madhya Pradesh
01-05-1999,34.173,Madhya Pradesh
01-06-1999,31.201,Madhya Pradesh
01-07-1999,28.14,Madhya Pradesh
01-08-1999,26.923,Madhya Pradesh
01-09-1999,26.79,Madhya Pradesh
01-10-1999,25.529,Madhya Pradesh
01-11-1999,22.451,Madhya Pradesh
01-12-1999,18.014,Madhya Pradesh
01-01-2000,18.535,Madhya Pradesh
01-02-2000,19.553,Madhya Pradesh
01-03-2000,25.245,Madhya Pradesh
01-04-2000,32.271,Madhya Pradesh
01-05-2000,33.126,Madhya Pradesh
01-06-2000,30.783,Madhya Pradesh
01-07-2000,27.539,Madhya Pradesh
01-08-2000,27.829,Madhya Pradesh
01-09-2000,27.55,Madhya Pradesh
01-10-2000,27.202,Madhya Pradesh
01-11-2000,23.068,Madhya Pradesh
01-12-2000,18.583,Madhya Pradesh
01-01-2001,17.811,Madhya Pradesh
01-02-2001,21.736,Madhya Pradesh
01-03-2001,26.107,Madhya Pradesh
01-04-2001,30.133,Madhya Pradesh
01-05-2001,33.94,Madhya Pradesh
01-06-2001,29.604,Madhya Pradesh
01-07-2001,26.978,Madhya Pradesh
01-08-2001,27.339,Madhya Pradesh
01-09-2001,28.729,Madhya Pradesh
01-10-2001,26.539,Madhya Pradesh
01-11-2001,22.595,Madhya Pradesh
01-12-2001,19.241,Madhya Pradesh
01-01-2002,17.69,Madhya Pradesh
01-02-2002,21.185,Madhya Pradesh
01-03-2002,26.59,Madhya Pradesh
01-04-2002,31.809,Madhya Pradesh
01-05-2002,35.143,Madhya Pradesh
01-06-2002,32.18,Madhya Pradesh
01-07-2002,30.135,Madhya Pradesh
01-08-2002,26.813,Madhya Pradesh
01-09-2002,27.309,Madhya Pradesh
01-10-2002,26.768,Madhya Pradesh
01-11-2002,22.584,Madhya Pradesh
01-12-2002,20.203,Madhya Pradesh
01-01-2003,17.681,Madhya Pradesh
01-02-2003,21.365,Madhya Pradesh
01-03-2003,25.743,Madhya Pradesh
01-04-2003,31.751,Madhya Pradesh
01-05-2003,34.562,Madhya Pradesh
01-06-2003,33.222,Madhya Pradesh
01-07-2003,28.026,Madhya Pradesh
01-08-2003,27.1,Madhya Pradesh
01-09-2003,26.291,Madhya Pradesh
01-10-2003,25.37,Madhya Pradesh
01-11-2003,22.91,Madhya Pradesh
01-12-2003,18.836,Madhya Pradesh
01-01-2004,17.621,Madhya Pradesh
01-02-2004,20.915,Madhya Pradesh
01-03-2004,27.982,Madhya Pradesh
01-04-2004,32.111,Madhya Pradesh
01-05-2004,33.993,Madhya Pradesh
01-06-2004,31.227,Madhya Pradesh
01-07-2004,28.859,Madhya Pradesh
01-08-2004,26.504,Madhya Pradesh
01-09-2004,28.225,Madhya Pradesh
01-10-2004,25.226,Madhya Pradesh
01-11-2004,22.289,Madhya Pradesh
01-12-2004,18.871,Madhya Pradesh
01-01-2005,17.617,Madhya Pradesh
01-02-2005,21.113,Madhya Pradesh
01-03-2005,26.525,Madhya Pradesh
01-04-2005,30.352,Madhya Pradesh
01-05-2005,33.907,Madhya Pradesh
01-06-2005,33.685,Madhya Pradesh
01-07-2005,27.615,Madhya Pradesh
01-08-2005,27.347,Madhya Pradesh
01-09-2005,27.313,Madhya Pradesh
01-10-2005,25.478,Madhya Pradesh
01-11-2005,21.407,Madhya Pradesh
01-12-2005,17.518,Madhya Pradesh
01-01-2006,18.375,Madhya Pradesh
01-02-2006,23.633,Madhya Pradesh
01-03-2006,24.74,Madhya Pradesh
01-04-2006,30.958,Madhya Pradesh
01-05-2006,33.901,Madhya Pradesh
01-06-2006,32.024,Madhya Pradesh
01-07-2006,27.496,Madhya Pradesh
01-08-2006,26.466,Madhya Pradesh
01-09-2006,27.594,Madhya Pradesh
01-10-2006,26.605,Madhya Pradesh
01-11-2006,22.484,Madhya Pradesh
01-12-2006,19.215,Madhya Pradesh
01-01-2007,18.311,Madhya Pradesh
01-02-2007,21.231,Madhya Pradesh
01-03-2007,25.395,Madhya Pradesh
01-04-2007,31.71,Madhya Pradesh
01-05-2007,33.985,Madhya Pradesh
01-06-2007,32.146,Madhya Pradesh
01-07-2007,27.896,Madhya Pradesh
01-08-2007,27.163,Madhya Pradesh
01-09-2007,27.583,Madhya Pradesh
01-10-2007,25.489,Madhya Pradesh
01-11-2007,22.167,Madhya Pradesh
01-12-2007,18.571,Madhya Pradesh
01-01-2008,17.694,Madhya Pradesh
01-02-2008,19.103,Madhya Pradesh
01-03-2008,26.975,Madhya Pradesh
01-04-2008,30.613,Madhya Pradesh
01-05-2008,33.483,Madhya Pradesh
01-06-2008,29.318,Madhya Pradesh
01-07-2008,27.644,Madhya Pradesh
01-08-2008,26.974,Madhya Pradesh
01-09-2008,27.344,Madhya Pradesh
01-10-2008,26.314,Madhya Pradesh
01-11-2008,22.401,Madhya Pradesh
01-12-2008,20.254,Madhya Pradesh
01-01-2009,19.685,Madhya Pradesh
01-02-2009,22.618,Madhya Pradesh
01-03-2009,26.999,Madhya Pradesh
01-04-2009,31.223,Madhya Pradesh
01-05-2009,34.491,Madhya Pradesh
01-06-2009,33.865,Madhya Pradesh
01-07-2009,28.275,Madhya Pradesh
01-08-2009,27.947,Madhya Pradesh
01-09-2009,28.346,Madhya Pradesh
01-10-2009,25.598,Madhya Pradesh
01-11-2009,21.83,Madhya Pradesh
01-12-2009,19.415,Madhya Pradesh
01-01-2010,17.013,Madhya Pradesh
01-02-2010,21.444,Madhya Pradesh
01-03-2010,28.245,Madhya Pradesh
01-04-2010,32.888,Madhya Pradesh
01-05-2010,35.506,Madhya Pradesh
01-06-2010,33.38,Madhya Pradesh
01-07-2010,28.628,Madhya Pradesh
01-08-2010,27.497,Madhya Pradesh
01-09-2010,27.203,Madhya Pradesh
01-10-2010,26.44,Madhya Pradesh
01-11-2010,23.34,Madhya Pradesh
01-12-2010,17.78,Madhya Pradesh
01-01-2011,16.586,Madhya Pradesh
01-02-2011,21.084,Madhya Pradesh
01-03-2011,26.425,Madhya Pradesh
01-04-2011,30.079,Madhya Pradesh
01-05-2011,34.315,Madhya Pradesh
01-06-2011,30.582,Madhya Pradesh
01-07-2011,27.794,Madhya Pradesh
01-08-2011,27.011,Madhya Pradesh
01-09-2011,27.027,Madhya Pradesh
01-10-2011,26.083,Madhya Pradesh
01-11-2011,22.808,Madhya Pradesh
01-12-2011,18.511,Madhya Pradesh
01-01-2012,16.726,Madhya Pradesh
01-02-2012,20.298,Madhya Pradesh
01-03-2012,25.651,Madhya Pradesh
01-04-2012,31.196,Madhya Pradesh
01-05-2012,34.321,Madhya Pradesh
01-06-2012,33.481,Madhya Pradesh
01-07-2012,28.294,Madhya Pradesh
01-08-2012,26.664,Madhya Pradesh
01-09-2012,27.428,Madhya Pradesh
01-10-2012,25.864,Madhya Pradesh
01-11-2012,21.493,Madhya Pradesh
01-12-2012,19.152,Madhya Pradesh
01-01-2013,17.074,Madhya Pradesh
01-02-2013,20.664,Madhya Pradesh
01-03-2013,25.774,Madhya Pradesh
01-04-2013,30.344,Madhya Pradesh
01-05-2013,34.974,Madhya Pradesh
01-06-2013,30.262,Madhya Pradesh
01-07-2013,27.198,Madhya Pradesh
01-08-2013,26.669,Madhya Pradesh
,,
01-01-1980,22.053,Maharashtra
01-02-1980,24.801,Maharashtra
01-03-1980,28.075,Maharashtra
01-04-1980,31.86,Maharashtra
01-05-1980,33.476,Maharashtra
01-06-1980,28.361,Maharashtra
01-07-1980,26.531,Maharashtra
01-08-1980,25.644,Maharashtra
01-09-1980,26.753,Maharashtra
01-10-1980,26.912,Maharashtra
01-11-1980,24.655,Maharashtra
01-12-1980,21.234,Maharashtra
01-01-1981,20.72,Maharashtra
01-02-1981,24.457,Maharashtra
01-03-1981,27.267,Maharashtra
01-04-1981,31.113,Maharashtra
01-05-1981,32.491,Maharashtra
01-06-1981,30.154,Maharashtra
01-07-1981,26.447,Maharashtra
01-08-1981,25.792,Maharashtra
01-09-1981,26.415,Maharashtra
01-10-1981,26.108,Maharashtra
01-11-1981,22.639,Maharashtra
01-12-1981,21.045,Maharashtra
01-01-1982,22.145,Maharashtra
01-02-1982,23.978,Maharashtra
01-03-1982,27.081,Maharashtra
01-04-1982,30.237,Maharashtra
01-05-1982,31.486,Maharashtra
01-06-1982,30.054,Maharashtra
01-07-1982,27.334,Maharashtra
01-08-1982,26.048,Maharashtra
01-09-1982,26.547,Maharashtra
01-10-1982,26.612,Maharashtra
01-11-1982,23.859,Maharashtra
01-12-1982,22.171,Maharashtra
01-01-1983,21.143,Maharashtra
01-02-1983,23.137,Maharashtra
01-03-1983,27.357,Maharashtra
01-04-1983,30.067,Maharashtra
01-05-1983,32.672,Maharashtra
01-06-1983,30.647,Maharashtra
01-07-1983,27.312,Maharashtra
01-08-1983,26.231,Maharashtra
01-09-1983,25.984,Maharashtra
01-10-1983,24.965,Maharashtra
01-11-1983,21.985,Maharashtra
01-12-1983,20.679,Maharashtra
01-01-1984,21.428,Maharashtra
01-02-1984,23.119,Maharashtra
01-03-1984,28.314,Maharashtra
01-04-1984,31.224,Maharashtra
01-05-1984,33.574,Maharashtra
01-06-1984,29.265,Maharashtra
01-07-1984,26.428,Maharashtra
01-08-1984,25.466,Maharashtra
01-09-1984,26.088,Maharashtra
01-10-1984,25.853,Maharashtra
01-11-1984,22.626,Maharashtra
01-12-1984,21.927,Maharashtra
01-01-1985,22.224,Maharashtra
01-02-1985,23.861,Maharashtra
01-03-1985,28.975,Maharashtra
01-04-1985,31.035,Maharashtra
01-05-1985,32.719,Maharashtra
01-06-1985,29.049,Maharashtra
01-07-1985,26.469,Maharashtra
01-08-1985,25.827,Maharashtra
01-09-1985,26.898,Maharashtra
01-10-1985,24.859,Maharashtra
01-11-1985,23.076,Maharashtra
01-12-1985,22.059,Maharashtra
01-01-1986,21.437,Maharashtra
01-02-1986,23.857,Maharashtra
01-03-1986,28.147,Maharashtra
01-04-1986,31.326,Maharashtra
01-05-1986,32.545,Maharashtra
01-06-1986,29.266,Maharashtra
01-07-1986,26.65,Maharashtra
01-08-1986,25.689,Maharashtra
01-09-1986,27.233,Maharashtra
01-10-1986,26.808,Maharashtra
01-11-1986,24.355,Maharashtra
01-12-1986,21.376,Maharashtra
01-01-1987,22.016,Maharashtra
01-02-1987,23.955,Maharashtra
01-03-1987,27.714,Maharashtra
01-04-1987,31.21,Maharashtra
01-05-1987,31.736,Maharashtra
01-06-1987,30.447,Maharashtra
01-07-1987,27.572,Maharashtra
01-08-1987,26.87,Maharashtra
01-09-1987,27.825,Maharashtra
01-10-1987,26.427,Maharashtra
01-11-1987,24.284,Maharashtra
01-12-1987,21.49,Maharashtra
01-01-1988,22.512,Maharashtra
01-02-1988,24.967,Maharashtra
01-03-1988,27.777,Maharashtra
01-04-1988,31.217,Maharashtra
01-05-1988,33.509,Maharashtra
01-06-1988,30.018,Maharashtra
01-07-1988,26.492,Maharashtra
01-08-1988,26.484,Maharashtra
01-09-1988,26.822,Maharashtra
01-10-1988,25.607,Maharashtra
01-11-1988,23.044,Maharashtra
01-12-1988,21.31,Maharashtra
01-01-1989,21.331,Maharashtra
01-02-1989,23.626,Maharashtra
01-03-1989,26.825,Maharashtra
01-04-1989,30.489,Maharashtra
01-05-1989,32.832,Maharashtra
01-06-1989,28.645,Maharashtra
01-07-1989,26.669,Maharashtra
01-08-1989,25.622,Maharashtra
01-09-1989,26.419,Maharashtra
01-10-1989,26.088,Maharashtra
01-11-1989,24.176,Maharashtra
01-12-1989,21.121,Maharashtra
01-01-1990,22.455,Maharashtra
01-02-1990,23.841,Maharashtra
01-03-1990,26.556,Maharashtra
01-04-1990,30.672,Maharashtra
01-05-1990,30.779,Maharashtra
01-06-1990,28.167,Maharashtra
01-07-1990,26.18,Maharashtra
01-08-1990,25.872,Maharashtra
01-09-1990,26.206,Maharashtra
01-10-1990,25.366,Maharashtra
01-11-1990,24.03,Maharashtra
01-12-1990,21.79,Maharashtra
01-01-1991,21.146,Maharashtra
01-02-1991,24.314,Maharashtra
01-03-1991,28.101,Maharashtra
01-04-1991,30.523,Maharashtra
01-05-1991,33.155,Maharashtra
01-06-1991,29.286,Maharashtra
01-07-1991,26.398,Maharashtra
01-08-1991,25.859,Maharashtra
01-09-1991,27.147,Maharashtra
01-10-1991,26.178,Maharashtra
01-11-1991,23.67,Maharashtra
01-12-1991,20.89,Maharashtra
01-01-1992,21.179,Maharashtra
01-02-1992,22.891,Maharashtra
01-03-1992,28.087,Maharashtra
01-04-1992,30.738,Maharashtra
01-05-1992,32.673,Maharashtra
01-06-1992,30.73,Maharashtra
01-07-1992,27.863,Maharashtra
01-08-1992,25.85,Maharashtra
01-09-1992,26.436,Maharashtra
01-10-1992,26.026,Maharashtra
01-11-1992,23.777,Maharashtra
01-12-1992,21.048,Maharashtra
01-01-1993,21.958,Maharashtra
01-02-1993,23.52,Maharashtra
01-03-1993,26.82,Maharashtra
01-04-1993,30.77,Maharashtra
01-05-1993,33.15,Maharashtra
01-06-1993,30.417,Maharashtra
01-07-1993,26.945,Maharashtra
01-08-1993,26.254,Maharashtra
01-09-1993,26.192,Maharashtra
01-10-1993,26.223,Maharashtra
01-11-1993,23.691,Maharashtra
01-12-1993,20.464,Maharashtra
01-01-1994,22.153,Maharashtra
01-02-1994,23.287,Maharashtra
01-03-1994,28.753,Maharashtra
01-04-1994,29.919,Maharashtra
01-05-1994,32.924,Maharashtra
01-06-1994,28.711,Maharashtra
01-07-1994,25.81,Maharashtra
01-08-1994,25.741,Maharashtra
01-09-1994,26.035,Maharashtra
01-10-1994,25.952,Maharashtra
01-11-1994,23.336,Maharashtra
01-12-1994,20.466,Maharashtra
01-01-1995,19.796,Maharashtra
01-02-1995,23.653,Maharashtra
01-03-1995,26.936,Maharashtra
01-04-1995,30.483,Maharashtra
01-05-1995,31.762,Maharashtra
01-06-1995,31.484,Maharashtra
01-07-1995,27.125,Maharashtra
01-08-1995,27.098,Maharashtra
01-09-1995,26.991,Maharashtra
01-10-1995,26.341,Maharashtra
01-11-1995,23.631,Maharashtra
01-12-1995,22.195,Maharashtra
01-01-1996,22.695,Maharashtra
01-02-1996,24.793,Maharashtra
01-03-1996,28.987,Maharashtra
01-04-1996,30.677,Maharashtra
01-05-1996,33.005,Maharashtra
01-06-1996,30.392,Maharashtra
01-07-1996,27.092,Maharashtra
01-08-1996,25.923,Maharashtra
01-09-1996,26.564,Maharashtra
01-10-1996,25.386,Maharashtra
01-11-1996,23.263,Maharashtra
01-12-1996,21.173,Maharashtra
01-01-1997,20.514,Maharashtra
01-02-1997,22.759,Maharashtra
01-03-1997,27.909,Maharashtra
01-04-1997,29.203,Maharashtra
01-05-1997,31.913,Maharashtra
01-06-1997,29.587,Maharashtra
01-07-1997,27.152,Maharashtra
01-08-1997,26.581,Maharashtra
01-09-1997,26.871,Maharashtra
01-10-1997,26.144,Maharashtra
01-11-1997,25.146,Maharashtra
01-12-1997,22.111,Maharashtra
01-01-1998,22.189,Maharashtra
01-02-1998,23.75,Maharashtra
01-03-1998,27.286,Maharashtra
01-04-1998,31.619,Maharashtra
01-05-1998,33.635,Maharashtra
01-06-1998,30.725,Maharashtra
01-07-1998,27.506,Maharashtra
01-08-1998,27.028,Maharashtra
01-09-1998,26.811,Maharashtra
01-10-1998,26.281,Maharashtra
01-11-1998,23.94,Maharashtra
01-12-1998,20.907,Maharashtra
01-01-1999,20.689,Maharashtra
01-02-1999,24.886,Maharashtra
01-03-1999,28.305,Maharashtra
01-04-1999,31.775,Maharashtra
01-05-1999,31.824,Maharashtra
01-06-1999,28.793,Maharashtra
01-07-1999,26.9,Maharashtra
01-08-1999,26.373,Maharashtra
01-09-1999,26.391,Maharashtra
01-10-1999,25.865,Maharashtra
01-11-1999,23.727,Maharashtra
01-12-1999,20.949,Maharashtra
01-01-2000,22.2,Maharashtra
01-02-2000,23.186,Maharashtra
01-03-2000,27.006,Maharashtra
01-04-2000,31.843,Maharashtra
01-05-2000,31.508,Maharashtra
01-06-2000,28.619,Maharashtra
01-07-2000,26.522,Maharashtra
01-08-2000,26.724,Maharashtra
01-09-2000,27.05,Maharashtra
01-10-2000,26.94,Maharashtra
01-11-2000,24.377,Maharashtra
01-12-2000,21.218,Maharashtra
01-01-2001,21.88,Maharashtra
01-02-2001,24.642,Maharashtra
01-03-2001,27.682,Maharashtra
01-04-2001,30.7,Maharashtra
01-05-2001,32.711,Maharashtra
01-06-2001,28.627,Maharashtra
01-07-2001,26.713,Maharashtra
01-08-2001,26.14,Maharashtra
01-09-2001,27.543,Maharashtra
01-10-2001,26.204,Maharashtra
01-11-2001,24.439,Maharashtra
01-12-2001,22.233,Maharashtra
01-01-2002,21.205,Maharashtra
01-02-2002,24.828,Maharashtra
01-03-2002,28.33,Maharashtra
01-04-2002,31.888,Maharashtra
01-05-2002,33.214,Maharashtra
01-06-2002,29.343,Maharashtra
01-07-2002,27.858,Maharashtra
01-08-2002,25.736,Maharashtra
01-09-2002,26.797,Maharashtra
01-10-2002,26.809,Maharashtra
01-11-2002,23.955,Maharashtra
01-12-2002,22.604,Maharashtra
01-01-2003,22.391,Maharashtra
01-02-2003,25.103,Maharashtra
01-03-2003,28.087,Maharashtra
01-04-2003,31.441,Maharashtra
01-05-2003,33.304,Maharashtra
01-06-2003,30.544,Maharashtra
01-07-2003,26.913,Maharashtra
01-08-2003,26.349,Maharashtra
01-09-2003,26.337,Maharashtra
01-10-2003,26.151,Maharashtra
01-11-2003,24.665,Maharashtra
01-12-2003,21.636,Maharashtra
01-01-2004,21.596,Maharashtra
01-02-2004,24.032,Maharashtra
01-03-2004,29.227,Maharashtra
01-04-2004,31.591,Maharashtra
01-05-2004,32.003,Maharashtra
01-06-2004,29.278,Maharashtra
01-07-2004,27.169,Maharashtra
01-08-2004,25.847,Maharashtra
01-09-2004,26.977,Maharashtra
01-10-2004,25.658,Maharashtra
01-11-2004,24.357,Maharashtra
01-12-2004,21.79,Maharashtra
01-01-2005,21.687,Maharashtra
01-02-2005,24.274,Maharashtra
01-03-2005,27.986,Maharashtra
01-04-2005,30.839,Maharashtra
01-05-2005,32.723,Maharashtra
01-06-2005,30.934,Maharashtra
01-07-2005,26.803,Maharashtra
01-08-2005,26.187,Maharashtra
01-09-2005,26.475,Maharashtra
01-10-2005,25.73,Maharashtra
01-11-2005,22.786,Maharashtra
01-12-2005,20.916,Maharashtra
01-01-2006,21.754,Maharashtra
01-02-2006,25.312,Maharashtra
01-03-2006,27.074,Maharashtra
01-04-2006,30.805,Maharashtra
01-05-2006,32.293,Maharashtra
01-06-2006,29.627,Maharashtra
01-07-2006,26.655,Maharashtra
01-08-2006,25.834,Maharashtra
01-09-2006,26.879,Maharashtra
01-10-2006,26.531,Maharashtra
01-11-2006,24.368,Maharashtra
01-12-2006,22.191,Maharashtra
01-01-2007,22.23,Maharashtra
01-02-2007,24.376,Maharashtra
01-03-2007,28.108,Maharashtra
01-04-2007,31.513,Maharashtra
01-05-2007,32.901,Maharashtra
01-06-2007,29.72,Maharashtra
01-07-2007,27.208,Maharashtra
01-08-2007,26.58,Maharashtra
01-09-2007,26.754,Maharashtra
01-10-2007,25.993,Maharashtra
01-11-2007,23.699,Maharashtra
01-12-2007,22.194,Maharashtra
01-01-2008,21.458,Maharashtra
01-02-2008,22.852,Maharashtra
01-03-2008,27.933,Maharashtra
01-04-2008,30.807,Maharashtra
01-05-2008,32.475,Maharashtra
01-06-2008,28.948,Maharashtra
01-07-2008,27.131,Maharashtra
01-08-2008,26.125,Maharashtra
01-09-2008,26.356,Maharashtra
01-10-2008,26.216,Maharashtra
01-11-2008,24.55,Maharashtra
01-12-2008,22.896,Maharashtra
01-01-2009,23.02,Maharashtra
01-02-2009,25.651,Maharashtra
01-03-2009,28.725,Maharashtra
01-04-2009,31.906,Maharashtra
01-05-2009,32.918,Maharashtra
01-06-2009,30.994,Maharashtra
01-07-2009,26.872,Maharashtra
01-08-2009,27.044,Maharashtra
01-09-2009,27.504,Maharashtra
01-10-2009,26.004,Maharashtra
01-11-2009,24.032,Maharashtra
01-12-2009,22.301,Maharashtra
01-01-2010,21.622,Maharashtra
01-02-2010,24.78,Maharashtra
01-03-2010,29.262,Maharashtra
01-04-2010,32.474,Maharashtra
01-05-2010,33.801,Maharashtra
01-06-2010,30.285,Maharashtra
01-07-2010,26.824,Maharashtra
01-08-2010,26.504,Maharashtra
01-09-2010,26.662,Maharashtra
01-10-2010,26.505,Maharashtra
01-11-2010,25.142,Maharashtra
01-12-2010,20.821,Maharashtra
01-01-2011,20.702,Maharashtra
01-02-2011,23.893,Maharashtra
01-03-2011,28.079,Maharashtra
01-04-2011,30.213,Maharashtra
01-05-2011,32.482,Maharashtra
01-06-2011,29.146,Maharashtra
01-07-2011,26.679,Maharashtra
